Filename,Frame,Time (mins),Period,Period time (mins),OpCode,TapeReader,Depth,Comment,Year,Month,Day,Site,BRUV,Visibility,Habitat,Family,Genus,Species,Code,MaxN,Has fed,Periods,Sci_Name_Full,Sci_Name_Abbr,Date,Analysis_Month,Sci_Name,Type,Subtype,Common_Name,Feeding,Targeted
2020 12.02 - Point Lobos - BRUV 2_4.MP4,9767,55.6186,PTLO_02DEC20_bruv2_0011,0.6184,PTLO_02DEC20_bruv2,Gammon Koval,6,NA,2020,12,2,Whalers Cove,2,< 1,S,Sebastidae,Sebastes,rastrelliger,56,1,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 3_3.MP4,60172,51.9997,PTLO_02DEC21_bruv3_0009,3.9996,PTLO_02DEC20_bruv3,Gammon Koval,6,NA,2020,12,2,Whalers Cove,3,< 1,S,Embiotocidae,Hyperprosopon,ellipticum,27,2,No,12,Hyperprosopon ellipticum,H. ellipticum,12/2/2020,Nov,Hyperprosopon ellipticum,Fish,Surfperch,Silver Surfperch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 3_4.MP4,4890,54.2625,PTLO_02DEC21_bruv3_0010,1.2624,PTLO_02DEC20_bruv3,Gammon Koval,6,NA,2020,12,2,Whalers Cove,3,< 1,S,Embiotocidae,Hyperprosopon,ellipticum,27,10,No,12,Hyperprosopon ellipticum,H. ellipticum,12/2/2020,Nov,Hyperprosopon ellipticum,Fish,Surfperch,Silver Surfperch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 3_4.MP4,28800,60.9108,PTLO_02DEC21_bruv3_0011,2.9107,PTLO_02DEC20_bruv3,Gammon Koval,6,NA,2020,12,2,Whalers Cove,3,< 1,S,Embiotocidae,Hyperprosopon,ellipticum,27,5,No,12,Hyperprosopon ellipticum,H. ellipticum,12/2/2020,Nov,Hyperprosopon ellipticum,Fish,Surfperch,Silver Surfperch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 3_4.MP4,40120,64.0584,PTLO_02DEC21_bruv3_0012,1.0583,PTLO_02DEC20_bruv3,Gammon Koval,6,NA,2020,12,2,Whalers Cove,3,< 1,S,Embiotocidae,Hyperprosopon,ellipticum,27,3,No,12,Hyperprosopon ellipticum,H. ellipticum,12/2/2020,Nov,Hyperprosopon ellipticum,Fish,Surfperch,Silver Surfperch,carnivore,Targeted
NA,NA,NA,NA,NA,PTLO_02DEC20_bruv4,Gammon Koval,6,NA,2020,12,2,Whalers Cove,4,NA,NA,NOSP,NOSP,NOSP,0,NA,NA,12,NOSP NOSP,N. NOSP,12/2/2020,Nov,NOSP NOSP,None,None,No Species,NA,NA
NA,NA,NA,NA,NA,PTLO_02DEC20_bruv5,Gammon Koval,6,NA,2020,12,2,Whalers Cove,5,NA,NA,NOSP,NOSP,NOSP,0,NA,NA,12,NOSP NOSP,N. NOSP,12/2/2020,Nov,NOSP NOSP,None,None,No Species,NA,NA
2020 12.02 - Point Lobos - BRUV 6_1.MP4,37317,10.3762,PTLO_02DEC20_bruv6_0001,0.3762,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,12/2/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_1.MP4,58009,16.1297,PTLO_02DEC20_bruv6_0002,1.1297,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,12/2/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_2.MP4,46148,30.466,PTLO_02DEC20_bruv6_0005,0.466,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,12/2/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_2.MP4,63201,35.2077,PTLO_02DEC20_bruv6_0006,0.2077,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Embiotocidae,Embiotoca,jacksoni,15,2,No,12,Embiotoca jacksoni,E. jacksoni,12/2/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_3.MP4,29643,43.511,PTLO_02DEC20_bruv6_0007,3.5107,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Embiotocidae,Embiotoca,jacksoni,15,2,No,12,Embiotoca jacksoni,E. jacksoni,12/2/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_3.MP4,36664,45.4632,PTLO_02DEC20_bruv6_0008,0.463,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Embiotocidae,Embiotoca,jacksoni,15,2,No,12,Embiotoca jacksoni,E. jacksoni,12/2/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_3.MP4,60773,52.1668,PTLO_02DEC20_bruv6_0009,2.1666,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,12/2/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_2.MP4,21557,23.6283,PTLO_02DEC20_bruv6_0003,3.6283,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,1,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_2.MP4,34597,27.2542,PTLO_02DEC20_bruv6_0004,2.2542,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,2,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_2.MP4,49321,31.3483,PTLO_02DEC20_bruv6_0005,1.3483,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,2,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_3.MP4,14835,39.3935,PTLO_02DEC20_bruv6_0006,4.3936,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,2,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_3.MP4,33512,44.5868,PTLO_02DEC20_bruv6_0007,4.5865,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,2,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_3.MP4,59873,51.9166,PTLO_02DEC20_bruv6_0009,1.9164,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,1,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_4.MP4,17485,57.7647,PTLO_02DEC20_bruv6_0010,2.7644,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,2,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_4.MP4,33071,62.0984,PTLO_02DEC20_bruv6_0011,2.0982,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,1,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
2020 12.02 - Point Lobos - BRUV 6_4.MP4,45720,65.6155,PTLO_02DEC20_bruv6_0012,0.6153,PTLO_02DEC20_bruv6,Gammon Koval,7,NA,2020,12,2,Whalers Cove,6,< 1,B,Sebastidae,Sebastes,rastrelliger,56,2,No,12,Sebastes rastrelliger,S. rastrelliger,12/2/2020,Nov,Sebastes rastrelliger,Fish,Rockfish,Grass Rockfish,piscivore,Targeted
NA,NA,NA,NA,NA,STIL_06DEC20_bruv1,Gammon Koval,5,NA,2020,12,6,Stillwater Cove,1,NA,NA,NOSP,NOSP,NOSP,0,NA,NA,12,NOSP NOSP,N. NOSP,12/6/2020,Nov,NOSP NOSP,None,None,No Species,NA,NA
2020 12.06 - Stillwater Cove - BRUV 2_2.MP4,1056,17.9279,STIL_06DEC20_bruv2_0002,2.9279,STIL_06DEC20_bruv2,Gammon Koval,5,NA,2020,12,6,Stillwater Cove,2,1,SS,Atherinopsidae,Atherinops,affinis,NA,9,No,12,Atherinops affinis,A. affinis,12/6/2020,Nov,Atherinops affinis,Fish,Silverside,Topsmelt,planktivore,Targeted
NA,NA,NA,NA,NA,STIL_06DEC20_bruv3,Gammon Koval,5,NA,2020,12,6,Stillwater Cove,3,NA,NA,NOSP,NOSP,NOSP,0,NA,NA,12,NOSP NOSP,N. NOSP,12/6/2020,Nov,NOSP NOSP,None,None,No Species,NA,NA
2020 12.06 - Stillwater Cove - BRUV 4_3.MP4,39521,46.2576,STIL_06DEC20_bruv4_0008,1.2574,STIL_06DEC20_bruv4,Gammon Koval,4,NA,2020,12,6,Stillwater Cove,4,< 1,SS,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,12/6/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.06 - Stillwater Cove - BRUV 4_3.MP4,58723,51.5968,STIL_06DEC20_bruv4_0009,1.5966,STIL_06DEC20_bruv4,Gammon Koval,4,NA,2020,12,6,Stillwater Cove,4,< 1,SS,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,12/6/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.06 - Stillwater Cove - BRUV 4_4.MP4,13538,56.6672,STIL_06DEC20_bruv4_0010,1.6669,STIL_06DEC20_bruv4,Gammon Koval,4,NA,2020,12,6,Stillwater Cove,4,< 1,SS,Embiotocidae,Embiotoca,jacksoni,15,1,No,12,Embiotoca jacksoni,E. jacksoni,12/6/2020,Nov,Embiotoca jacksoni,Fish,Surfperch,Black Perch,carnivore,Targeted
2020 12.06 - Stillwater Cove - BRUV 4_1.MP4,37053,10.3028,STIL_06DEC20_bruv4_0001,0.3028,STIL_06DEC20_bruv4,Gammon Koval,4,NA,2020,12,6,Stillwater Cove,4,< 1,SS,Embiotocidae,Hyperprosopon,ellipticum,27,1,No,12,Hyperprosopon ellipticum,H. ellipticum,12/6/2020,Nov,Hyperprosopon ellipticum,Fish,Surfperch,Silver Surfperch,carnivore,Targeted
NA,NA,NA,NA,NA,STIL_06DEC20_bruv5,Gammon Koval,4,NA,2020,12,6,Stillwater Cove,5,NA,NA,NOSP,NOSP,NOSP,0,NA,NA,12,NOSP NOSP,N. NOSP,12/6/2020,Nov,NOSP NOSP,None,None,No Species,NA,NA
NA,NA,NA,NA,NA,STIL_06DEC20_bruv6,Gammon Koval,4,NA,2020,12,6,Stillwater Cove,6,NA,NA,NOSP,NOSP,NOSP,0,NA,NA,12,NOSP NOSP,N. NOSP,12/6/2020,Nov,NOSP NOSP,None,None,No Species,NA,NA
2020 12.12 - Carmel Beach - BRUV 1_3.MP4,24300,42.0253,CARM_12DEC20_bruv1_0007,2.0251,CARM_12DEC20_bruv1,Gammon Koval,5,NA,2020,12,12,Carmel,1,1,SS,Embiotocidae,Amphistichus,argenteus,1,1,No,12,Amphistichus argenteus,A. argenteus,12/12/2020,Dec,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 2_3.MP4,57695,51.3277,CARM_12DEC20_bruv2_0009,1.3274,CARM_12DEC20_bruv2,Gammon Koval,5,NA,2020,12,12,Carmel,2,1,SS,Embiotocidae,Amphistichus,argenteus,1,1,No,12,Amphistichus argenteus,A. argenteus,12/12/2020,Dec,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 2_2.MP4,58527,33.908,CARM_12DEC20_bruv2_0005,3.9081,CARM_12DEC20_bruv2,Gammon Koval,5,NA,2020,12,12,Carmel,2,1,SS,Embiotocidae,Hyperprosopon,argenteum,26,1,No,12,Hyperprosopon argenteum,H. argenteum,12/12/2020,Dec,Hyperprosopon argenteum,Fish,Surfperch,Walleye Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 3_2.MP4,33779,27.0434,CARM_12DEC20_bruv3_0004,2.0434,CARM_12DEC20_bruv3,Gammon Koval,6,NA,2020,12,12,Carmel,3,1,SS,Embiotocidae,Amphistichus,argenteus,1,3,No,12,Amphistichus argenteus,A. argenteus,12/12/2020,Dec,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 3_4.MP4,8965,55.429,CARM_12DEC20_bruv3_0010,0.4288,CARM_12DEC20_bruv3,Gammon Koval,6,NA,2020,12,12,Carmel,3,1,SS,Embiotocidae,Amphistichus,argenteus,1,5,No,12,Amphistichus argenteus,A. argenteus,12/12/2020,Dec,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 3_1.MP4,37586,10.451,CARM_12DEC20_bruv3_0001,0.451,CARM_12DEC20_bruv3,Gammon Koval,6,NA,2020,12,12,Carmel,3,1,SS,Embiotocidae,Amphistichus,koelzi,2,2,No,12,Amphistichus koelzi,A. koelzi,12/12/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 3_1.MP4,58935,16.3872,CARM_12DEC20_bruv3_0002,1.3872,CARM_12DEC20_bruv3,Gammon Koval,6,NA,2020,12,12,Carmel,3,1,SS,Embiotocidae,Amphistichus,koelzi,2,3,No,12,Amphistichus koelzi,A. koelzi,12/12/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 3_2.MP4,8063,19.8929,CARM_12DEC20_bruv3_0002,4.8929,CARM_12DEC20_bruv3,Gammon Koval,6,NA,2020,12,12,Carmel,3,1,SS,Olividae,Callianax,biplicata,9,10,No,12,Callianax biplicata,C. biplicata,12/12/2020,Dec,Callianax biplicata,Invertebrate,Snail,Purple Dwarf Olive Snail,planktivore,Nontargeted
2020 12.12 - Carmel Beach - BRUV 3_2.MP4,39837,28.7279,CARM_12DEC20_bruv3_0004,3.7279,CARM_12DEC20_bruv3,Gammon Koval,6,NA,2020,12,12,Carmel,3,1,SS,Olividae,Callianax,biplicata,9,2,No,12,Callianax biplicata,C. biplicata,12/12/2020,Dec,Callianax biplicata,Invertebrate,Snail,Purple Dwarf Olive Snail,planktivore,Nontargeted
2020 12.12 - Carmel Beach - BRUV 3_3.MP4,38755,46.0613,CARM_12DEC20_bruv3_0008,1.0611,CARM_12DEC20_bruv3,Gammon Koval,6,NA,2020,12,12,Carmel,3,1,SS,Olividae,Callianax,biplicata,9,6,No,12,Callianax biplicata,C. biplicata,12/12/2020,Dec,Callianax biplicata,Invertebrate,Snail,Purple Dwarf Olive Snail,planktivore,Nontargeted
2020 12.12 - Carmel Beach - BRUV 4_2.MP4,1888,18.1759,CARM_12DEC20_bruv4_0002,3.176,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Amphistichus,argenteus,1,7,No,4,Amphistichus argenteus,A. argenteus,12/12/2020,Dec,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 4_2.MP4,14665,21.7287,CARM_12DEC20_bruv4_0003,1.7287,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Amphistichus,argenteus,1,1,No,4,Amphistichus argenteus,A. argenteus,12/12/2020,Dec,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 4_2.MP4,26512,25.0228,CARM_12DEC20_bruv4_0004,0.0228,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Amphistichus,argenteus,1,1,No,4,Amphistichus argenteus,A. argenteus,12/12/2020,Dec,Amphistichus argenteus,Fish,Surfperch,Barred Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 4_1.MP4,50027,13.9103,CARM_12DEC20_bruv4_0001,3.9103,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Amphistichus,koelzi,2,3,No,4,Amphistichus koelzi,A. koelzi,12/12/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 4_2.MP4,157,17.6946,CARM_12DEC20_bruv4_0002,2.6946,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Amphistichus,koelzi,2,2,No,4,Amphistichus koelzi,A. koelzi,12/12/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 4_2.MP4,26512,25.0228,CARM_12DEC20_bruv4_0004,0.0228,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Amphistichus,koelzi,2,1,No,4,Amphistichus koelzi,A. koelzi,12/12/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 4_2.MP4,1888,18.1759,CARM_12DEC20_bruv4_0002,3.176,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Hyperprosopon,ellipticum,27,4,No,4,Hyperprosopon ellipticum,H. ellipticum,12/12/2020,Dec,Hyperprosopon ellipticum,Fish,Surfperch,Silver Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 4_2.MP4,39087,28.5193,CARM_12DEC20_bruv4_0004,3.5193,CARM_12DEC20_bruv4,Gammon Koval,8,NA,2020,12,12,Carmel,4,< 1,SS,Embiotocidae,Hyperprosopon,ellipticum,27,4,No,4,Hyperprosopon ellipticum,H. ellipticum,12/12/2020,Dec,Hyperprosopon ellipticum,Fish,Surfperch,Silver Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 5_1.MP4,20472,5.6924,CARM_12DEC20_bruv5_0001,0.6924,CARM_12DEC20_bruv5,Gammon Koval,6,NA,2020,12,12,Carmel,5,1,SS,Embiotocidae,Amphistichus,koelzi,2,1,No,4,Amphistichus koelzi,A. koelzi,12/12/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.12 - Carmel Beach - BRUV 5_2.MP4,14868,21.7851,CARM_12DEC20_bruv5_0004,1.7851,CARM_12DEC20_bruv5,Gammon Koval,6,NA,2020,12,12,Carmel,5,1,SS,Embiotocidae,Amphistichus,koelzi,2,1,No,4,Amphistichus koelzi,A. koelzi,12/12/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
NA,NA,NA,NA,NA,CARM_12DEC20_bruv6,Gammon Koval,6,NA,2020,12,12,Carmel,6,NA,NA,NOSP,NOSP,NOSP,NA,0,NA,12,NOSP NOSP,N. NOSP,12/12/2020,Dec,NOSP NOSP,None,None,No Species,NA,NA
2020 12.13 - Spanish Bay - BRUV 1_1.MP4,55488,15.4287,SPAN_13DEC20_bruv1_0002,0.4288,SPAN_13DEC20_bruv1,Gammon Koval,5.5,NA,2020,12,13,Spanish Bay,1,> 1,SS,Cancridae,Metacarcinus,gracilis,81,1,No,12,Metacarcinus gracilis,M. gracilis,12/13/2020,Dec,Metacarcinus gracilis,Invertebrate,Crab,Slender Crab,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 1_2.MP4,45932,30.4059,SPAN_13DEC20_bruv1_0005,0.406,SPAN_13DEC20_bruv1,Gammon Koval,5.5,NA,2020,12,13,Spanish Bay,1,> 1,SS,Cancridae,Metacarcinus,gracilis,81,1,No,12,Metacarcinus gracilis,M. gracilis,12/13/2020,Dec,Metacarcinus gracilis,Invertebrate,Crab,Slender Crab,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 1_2.MP4,27785,25.3601,SPAN_13DEC20_bruv1_0004,0.3601,SPAN_13DEC20_bruv1,Gammon Koval,5.5,NA,2020,12,13,Spanish Bay,1,> 1,SS,Hippidae,Emerita,analoga,17,1,No,12,Emerita analoga,E. analoga,12/13/2020,Dec,Emerita analoga,Invertebrate,Sandcrab,Pacific Sandcrab,planktivore,Targeted
2020 12.13 - Spanish Bay - BRUV 1_3.MP4,14043,39.1733,SPAN_13DEC20_bruv1_0006,4.1733,SPAN_13DEC20_bruv1,Gammon Koval,5.5,NA,2020,12,13,Spanish Bay,1,> 1,SS,Triakidae,Triakis,semifasciata,64,1,No,12,Triakis semifasciata,T. semifasciata,12/13/2020,Dec,Triakis semifasciata,Fish,Shark,Leopard Shark,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 2_4.MP4,50280,66.8835,SPAN_13DEC20_bruv2_0012,1.8833,SPAN_13DEC20_bruv2,Gammon Koval,4,NA,2020,12,13,Spanish Bay,2,> 1,SS,Cancridae,Metacarcinus,gracilis,81,1,No,12,Metacarcinus gracilis,M. gracilis,12/13/2020,Dec,Metacarcinus gracilis,Invertebrate,Crab,Slender Crab,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 2_4.MP4,58721,69.2306,SPAN_13DEC20_bruv2_0012,4.2303,SPAN_13DEC20_bruv2,Gammon Koval,4,NA,2020,12,13,Spanish Bay,2,> 1,SS,Embiotocidae,Amphistichus,koelzi,2,2,No,12,Amphistichus koelzi,A. koelzi,12/13/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 2_2.MP4,16257,22.1546,SPAN_13DEC20_bruv2_0003,2.1547,SPAN_13DEC20_bruv2,Gammon Koval,4,NA,2020,12,13,Spanish Bay,2,> 1,SS,Hippidae,Emerita,analoga,17,1,No,12,Emerita analoga,E. analoga,12/13/2020,Dec,Emerita analoga,Invertebrate,Sandcrab,Pacific Sandcrab,planktivore,Targeted
2020 12.13 - Spanish Bay - BRUV 2_2.MP4,13536,21.398,SPAN_13DEC20_bruv2_0003,1.3981,SPAN_13DEC20_bruv2,Gammon Koval,4,NA,2020,12,13,Spanish Bay,2,> 1,SS,Hominidae,Homo,sapiens,25,1,No,12,Homo sapiens,H. sapiens,12/13/2020,Dec,Homo sapiens,Mammal,Human,Human,NA,Nontargeted
2020 12.13 - Spanish Bay - BRUV 2_4.MP4,26127,60.1676,SPAN_13DEC20_bruv2_0011,0.1674,SPAN_13DEC20_bruv2,Gammon Koval,4,NA,2020,12,13,Spanish Bay,2,> 1,SS,Triakidae,Triakis,semifasciata,64,1,No,12,Triakis semifasciata,T. semifasciata,12/13/2020,Dec,Triakis semifasciata,Fish,Shark,Leopard Shark,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 3_4.MP4,33009,62.0812,SPAN_13DEC20_bruv3_0011,2.081,SPAN_13DEC20_bruv3,Gammon Koval,4,NA,2020,12,13,Spanish Bay,3,> 1,SS,Embiotocidae,Amphistichus,koelzi,2,1,No,12,Amphistichus koelzi,A. koelzi,12/13/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 3_4.MP4,53743,67.8464,SPAN_13DEC20_bruv3_0012,2.8462,SPAN_13DEC20_bruv3,Gammon Koval,4,NA,2020,12,13,Spanish Bay,3,> 1,SS,Embiotocidae,Amphistichus,koelzi,2,1,No,12,Amphistichus koelzi,A. koelzi,12/13/2020,Dec,Amphistichus koelzi,Fish,Surfperch,Calico Surfperch,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 3_2.MP4,47714,30.9014,SPAN_13DEC20_bruv3_0005,0.9015,SPAN_13DEC20_bruv3,Gammon Koval,4,NA,2020,12,13,Spanish Bay,3,> 1,SS,Hominidae,Homo,sapiens,25,1,No,12,Homo sapiens,H. sapiens,12/13/2020,Dec,Homo sapiens,Mammal,Human,Human,NA,Nontargeted
2020 12.13 - Spanish Bay - BRUV 3_4.MP4,62506,70.283,NA,NA,SPAN_13DEC20_bruv3,Gammon Koval,4,NA,2020,12,13,Spanish Bay,3,> 1,SS,Triakidae,Triakis,semifasciata,64,1,No,12,Triakis semifasciata,T. semifasciata,12/13/2020,Dec,Triakis semifasciata,Fish,Shark,Leopard Shark,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 3_3.MP4,50261,49.2439,SPAN_13DEC20_bruv3_0008,4.2437,SPAN_13DEC20_bruv3,Gammon Koval,4,NA,2020,12,13,Spanish Bay,3,> 1,SS,Triakidae,Triakis,semifasciata,64,1,No,12,Triakis semifasciata,T. semifasciata,12/13/2020,Dec,Triakis semifasciata,Fish,Shark,Leopard Shark,carnivore,Targeted
2020 12.13 - Spanish Bay - BRUV 4_3.MP4,35044,45.0127,SPAN_13DEC20_bruv4_0008,0.0125,SPAN_13DEC20_bruv4,Gammon Koval,4,NA,2020,12,13,Spanish Bay,4,> 1,SS,Cancridae,Metacarcinus,gracilis,81,1,Yes,12,Metacarcinus gracilis,M. gracilis,12/13/2020,Dec,Metacarcinus gracilis,Invertebrate,Crab,Slender Crab,carnivore,Targeted
